delivery_id,pharmacy_id,courier_id,zone,order_created_at,promised_time,delivered_time,distance_miles,traffic_level,priority,weather_flag,status
D02520,P001,C043,33109,2026-03-14 11:33:00.531828,2026-03-14 12:03:00.531828,2026-03-14 12:17:38.362369,3.66,medium,normal,0,delivered
D02521,P006,C034,33139,2026-03-14 11:36:00.531828,2026-03-14 12:09:00.531828,2026-03-14 12:08:16.030039,2.52,medium,normal,0,delivered
D02522,P006,C023,33139,2026-03-14 07:22:00.531828,2026-03-14 07:55:00.531828,2026-03-14 07:50:00.531828,1.98,low,urgent,1,delivered
D02523,P008,C027,33101,2026-03-14 09:54:00.531828,2026-03-14 10:34:00.531828,2026-03-14 10:41:31.167282,3.59,high,normal,1,delivered
D02524,P006,C005,33139,2026-03-14 06:34:00.531828,2026-03-14 07:01:00.531828,2026-03-14 06:56:00.531828,5.16,low,urgent,0,delivered
D02525,P004,C025,33101,2026-03-14 10:37:00.531828,2026-03-14 11:15:00.531828,2026-03-14 11:10:00.531828,0.74,low,normal,0,delivered
D02526,P007,C033,33139,2026-03-14 07:02:00.531828,2026-03-14 07:46:00.531828,2026-03-14 07:41:00.531828,2.04,medium,urgent,0,delivered
D02527,P004,C018,33101,2026-03-14 09:50:00.531828,2026-03-14 10:30:00.531828,2026-03-14 10:25:00.531828,0.8,high,normal,1,delivered
D02528,P009,C035,33139,2026-03-14 07:34:00.531828,2026-03-14 08:19:00.531828,2026-03-14 08:17:59.256284,2.31,low,urgent,0,delivered
D02529,P011,C024,33139,2026-03-14 07:59:00.531828,2026-03-14 08:24:00.531828,2026-03-14 08:23:17.138168,3.39,low,urgent,1,delivered
D02530,P010,C042,33109,2026-03-14 06:25:00.531828,2026-03-14 06:50:00.531828,2026-03-14 06:52:50.096444,2.17,high,normal,1,delivered
D02531,P001,C048,33109,2026-03-14 07:56:00.531828,2026-03-14 08:26:00.531828,2026-03-14 08:36:58.528745,4.29,low,urgent,1,delivered
D02532,P004,C015,33101,2026-03-14 11:03:00.531828,2026-03-14 11:44:00.531828,2026-03-14 11:39:00.531828,1.57,high,normal,0,delivered
D02533,P007,C016,33139,2026-03-14 10:15:00.531828,2026-03-14 10:40:00.531828,2026-03-14 10:50:16.208033,2.85,low,urgent,0,delivered
D02534,P004,C019,33101,2026-03-14 06:59:00.531828,2026-03-14 07:36:00.531828,2026-03-14 07:31:00.531828,5.16,medium,urgent,0,delivered
D02535,P008,C031,33101,2026-03-14 06:51:00.531828,2026-03-14 07:17:00.531828,2026-03-14 07:17:50.352916,4.56,low,normal,0,delivered
D02536,P009,C011,33139,2026-03-14 09:26:00.531828,2026-03-14 10:09:00.531828,2026-03-14 10:04:18.861370,5.82,medium,normal,0,delivered
D02537,P011,C026,33139,2026-03-14 06:45:00.531828,2026-03-14 07:28:00.531828,2026-03-14 07:24:51.402806,3.64,low,normal,1,delivered
D02538,P004,C027,33101,2026-03-14 07:54:00.531828,2026-03-14 08:25:00.531828,2026-03-14 08:24:34.091848,3.57,low,urgent,1,delivered
D02539,P005,C022,33101,2026-03-14 11:56:00.531828,2026-03-14 12:27:00.531828,2026-03-14 12:22:00.531828,4.26,high,urgent,0,delivered
D02540,P011,C017,33139,2026-03-14 11:15:00.531828,2026-03-14 11:40:00.531828,2026-03-14 11:35:00.531828,1.16,medium,urgent,0,delivered
D02541,P000,C042,33109,2026-03-14 07:14:00.531828,2026-03-14 07:59:00.531828,2026-03-14 08:22:18.406309,3.52,medium,urgent,1,delivered
D02542,P006,C023,33139,2026-03-14 10:07:00.531828,2026-03-14 10:42:00.531828,2026-03-14 10:43:44.442396,3.4,high,urgent,0,delivered
D02543,P006,C000,33139,2026-03-14 11:41:00.531828,2026-03-14 12:26:00.531828,2026-03-14 12:28:41.607648,5.44,high,urgent,1,delivered
D02544,P003,C004,33109,2026-03-14 08:13:00.531828,2026-03-14 08:54:00.531828,2026-03-14 09:00:39.405958,4.3,medium,normal,0,delivered
D02545,P005,C030,33101,2026-03-14 10:10:00.531828,2026-03-14 10:49:00.531828,2026-03-14 10:51:29.946154,0.73,high,normal,1,delivered
D02546,P010,C012,33109,2026-03-14 10:52:00.531828,2026-03-14 11:30:00.531828,2026-03-14 11:25:00.531828,1.1,high,urgent,1,delivered
D02547,P002,C013,33137,2026-03-14 09:57:00.531828,2026-03-14 10:39:00.531828,2026-03-14 10:46:58.914115,2.29,low,normal,1,delivered
D02548,P003,C044,33109,2026-03-14 09:15:00.531828,2026-03-14 09:45:00.531828,2026-03-14 09:46:18.317977,3.07,high,urgent,0,delivered
D02549,P011,C009,33139,2026-03-14 06:46:00.531828,2026-03-14 07:20:00.531828,2026-03-14 07:15:00.531828,2.77,low,urgent,0,delivered
D02550,P007,C036,33139,2026-03-14 09:02:00.531828,2026-03-14 09:32:00.531828,2026-03-14 09:32:57.771123,2.73,high,urgent,1,delivered
D02551,P008,C018,33101,2026-03-14 08:56:00.531828,2026-03-14 09:22:00.531828,2026-03-14 09:17:00.531828,2.18,medium,urgent,1,delivered
D02552,P008,C031,33101,2026-03-14 11:06:00.531828,2026-03-14 11:34:00.531828,2026-03-14 11:29:00.531828,5.33,low,normal,1,delivered
D02553,P006,C027,33139,2026-03-14 06:21:00.531828,2026-03-14 06:52:00.531828,2026-03-14 06:54:57.189769,3.28,medium,normal,1,delivered
D02554,P004,C042,33101,2026-03-14 09:09:00.531828,2026-03-14 09:45:00.531828,2026-03-14 09:49:41.464867,2.67,medium,normal,1,delivered
D02555,P000,C008,33109,2026-03-14 07:06:00.531828,2026-03-14 07:46:00.531828,2026-03-14 07:47:36.861990,2.76,high,normal,1,delivered
D02556,P004,C009,33101,2026-03-14 07:40:00.531828,2026-03-14 08:12:00.531828,2026-03-14 08:07:00.531828,5.95,medium,urgent,1,delivered
D02557,P000,C014,33109,2026-03-14 10:42:00.531828,2026-03-14 11:10:00.531828,2026-03-14 11:26:40.737030,0.95,medium,normal,1,delivered
D02558,P003,C021,33109,2026-03-14 07:13:00.531828,2026-03-14 07:48:00.531828,2026-03-14 07:45:44.610219,3.96,high,normal,1,delivered
D02559,P006,C011,33139,2026-03-14 10:58:00.531828,2026-03-14 11:38:00.531828,2026-03-14 11:42:53.034805,4.47,high,normal,0,delivered
D02560,P002,C008,33137,2026-03-14 10:35:00.531828,2026-03-14 11:17:00.531828,2026-03-14 11:21:14.824999,5.31,low,urgent,1,delivered
D02561,P000,C015,33109,2026-03-14 06:54:00.531828,2026-03-14 07:28:00.531828,2026-03-14 07:33:26.682105,5.87,medium,urgent,0,delivered
D02562,P000,C030,33109,2026-03-14 11:37:00.531828,2026-03-14 12:17:00.531828,2026-03-14 12:17:21.527380,2.56,medium,urgent,1,delivered
D02563,P003,C024,33109,2026-03-14 07:46:00.531828,2026-03-14 08:18:00.531828,2026-03-14 08:18:14.734810,1.04,low,normal,0,delivered
D02564,P004,C043,33101,2026-03-14 09:32:00.531828,2026-03-14 10:03:00.531828,2026-03-14 10:05:22.954824,3.52,high,urgent,0,delivered
D02565,P002,C014,33137,2026-03-14 11:53:00.531828,2026-03-14 12:31:00.531828,2026-03-14 12:29:06.012478,1.68,medium,normal,0,delivered
D02566,P002,C041,33137,2026-03-14 09:00:00.531828,2026-03-14 09:32:00.531828,2026-03-14 09:32:33.126595,5.51,low,urgent,0,delivered
D02567,P009,C016,33139,2026-03-14 08:34:00.531828,2026-03-14 09:15:00.531828,2026-03-14 09:12:03.528381,3.02,high,urgent,1,delivered
D02568,P000,C039,33109,2026-03-14 08:27:00.531828,2026-03-14 08:57:00.531828,2026-03-14 08:52:00.531828,5.33,high,normal,0,delivered
D02569,P003,C028,33109,2026-03-14 10:26:00.531828,2026-03-14 11:07:00.531828,2026-03-14 11:20:21.351857,2.93,low,normal,1,delivered
D02570,P011,C023,33139,2026-03-14 11:12:00.531828,2026-03-14 11:40:00.531828,2026-03-14 11:35:00.531828,1.27,high,urgent,1,delivered
D02571,P008,C035,33101,2026-03-14 08:17:00.531828,2026-03-14 08:52:00.531828,2026-03-14 08:48:13.438237,0.76,medium,urgent,0,delivered
D02572,P002,C006,33137,2026-03-14 07:00:00.531828,2026-03-14 07:26:00.531828,2026-03-14 07:36:05.938919,4.27,low,normal,0,delivered
D02573,P003,C028,33109,2026-03-14 08:40:00.531828,2026-03-14 09:09:00.531828,2026-03-14 09:13:45.862540,2.29,medium,urgent,0,delivered
D02574,P004,C026,33101,2026-03-14 07:10:00.531828,2026-03-14 07:54:00.531828,2026-03-14 07:49:00.531828,2.55,high,normal,0,delivered
D02575,P001,C047,33109,2026-03-14 12:09:00.531828,2026-03-14 12:47:00.531828,2026-03-14 12:43:59.183783,3.31,low,normal,1,delivered
D02576,P005,C040,33101,2026-03-14 08:13:00.531828,2026-03-14 08:38:00.531828,2026-03-14 08:46:24.295272,5.78,medium,urgent,0,delivered
D02577,P003,C032,33109,2026-03-14 12:08:00.531828,2026-03-14 12:33:00.531828,2026-03-14 12:47:03.973501,2.39,high,urgent,1,delivered
D02578,P011,C041,33139,2026-03-14 09:33:00.531828,2026-03-14 10:13:00.531828,2026-03-14 10:17:03.465791,4.16,high,normal,1,delivered
D02579,P006,C030,33139,2026-03-14 07:41:00.531828,2026-03-14 08:24:00.531828,2026-03-14 08:19:00.531828,1.97,medium,normal,1,delivered
D02580,P010,C030,33109,2026-03-14 08:17:00.531828,2026-03-14 08:48:00.531828,2026-03-14 08:56:40.883582,4.13,low,normal,0,delivered
D02581,P000,C036,33109,2026-03-14 08:34:00.531828,2026-03-14 09:06:00.531828,2026-03-14 09:01:00.531828,2.17,high,urgent,0,delivered
D02582,P002,C003,33137,2026-03-14 12:03:00.531828,2026-03-14 12:29:00.531828,2026-03-14 12:32:06.804983,0.83,high,urgent,1,delivered
D02583,P003,C020,33109,2026-03-14 09:40:00.531828,2026-03-14 10:05:00.531828,2026-03-14 10:00:00.531828,0.78,high,normal,0,delivered
D02584,P002,C033,33137,2026-03-14 06:56:00.531828,2026-03-14 07:21:00.531828,2026-03-14 07:16:45.557028,4.61,low,urgent,1,delivered
D02585,P000,C047,33109,2026-03-14 11:23:00.531828,2026-03-14 11:54:00.531828,2026-03-14 11:49:00.531828,2.17,medium,normal,1,delivered
D02586,P004,C016,33101,2026-03-14 10:42:00.531828,2026-03-14 11:27:00.531828,2026-03-14 11:22:00.531828,2.41,medium,urgent,0,delivered
D02587,P005,C039,33101,2026-03-14 12:01:00.531828,2026-03-14 12:26:00.531828,2026-03-14 12:21:00.531828,3.65,high,urgent,1,delivered
D02588,P004,C014,33101,2026-03-14 12:09:00.531828,2026-03-14 12:35:00.531828,2026-03-14 12:39:43.078605,1.91,medium,normal,0,delivered
D02589,P008,C009,33101,2026-03-14 10:33:00.531828,2026-03-14 11:05:00.531828,2026-03-14 11:27:07.821869,2.74,medium,urgent,0,delivered
D02590,P007,C014,33139,2026-03-14 06:46:00.531828,2026-03-14 07:29:00.531828,2026-03-14 07:27:58.916637,0.57,high,normal,0,delivered
D02591,P006,C008,33139,2026-03-14 06:38:00.531828,2026-03-14 07:14:00.531828,2026-03-14 07:09:00.531828,1.75,high,normal,0,delivered
D02592,P007,C017,33139,2026-03-14 10:50:00.531828,2026-03-14 11:16:00.531828,2026-03-14 11:17:29.001304,1.28,high,normal,0,delivered
D02593,P009,C032,33139,2026-03-14 11:08:00.531828,2026-03-14 11:34:00.531828,2026-03-14 11:29:00.531828,4.97,medium,normal,1,delivered
D02594,P010,C033,33109,2026-03-14 07:19:00.531828,2026-03-14 07:58:00.531828,2026-03-14 07:59:16.118019,5.85,low,urgent,0,delivered
D02595,P004,C040,33101,2026-03-14 08:14:00.531828,2026-03-14 08:40:00.531828,2026-03-14 08:40:33.148232,3.55,low,urgent,1,delivered
D02596,P008,C044,33101,2026-03-14 07:44:00.531828,2026-03-14 08:16:00.531828,2026-03-14 08:14:21.872083,3.02,high,normal,0,delivered
D02597,P004,C032,33101,2026-03-14 07:15:00.531828,2026-03-14 07:41:00.531828,2026-03-14 07:50:58.730279,2.32,high,normal,1,delivered
D02598,P003,C033,33109,2026-03-14 10:49:00.531828,2026-03-14 11:14:00.531828,2026-03-14 11:09:00.531828,4.27,medium,urgent,0,delivered
D02599,P003,C024,33109,2026-03-14 09:46:00.531828,2026-03-14 10:25:00.531828,2026-03-14 10:20:00.531828,4.66,high,urgent,0,delivered
D02600,P000,C026,33109,2026-03-14 08:26:00.531828,2026-03-14 09:06:00.531828,2026-03-14 09:06:24.709170,4.28,low,urgent,0,delivered
D02601,P001,C037,33109,2026-03-14 11:23:00.531828,2026-03-14 11:57:00.531828,2026-03-14 11:52:00.531828,2.79,high,normal,0,delivered
D02602,P003,C027,33109,2026-03-14 06:22:00.531828,2026-03-14 07:03:00.531828,2026-03-14 06:58:00.531828,5.08,high,urgent,0,delivered
D02603,P011,C030,33139,2026-03-14 10:32:00.531828,2026-03-14 11:07:00.531828,2026-03-14 11:02:00.531828,5.17,low,urgent,1,delivered
D02604,P010,C001,33109,2026-03-14 07:30:00.531828,2026-03-14 07:57:00.531828,2026-03-14 07:52:00.531828,5.26,medium,urgent,1,delivered
D02605,P001,C001,33109,2026-03-14 06:51:00.531828,2026-03-14 07:23:00.531828,2026-03-14 07:29:09.861868,5.67,high,urgent,0,delivered
D02606,P004,C029,33101,2026-03-14 07:12:00.531828,2026-03-14 07:41:00.531828,2026-03-14 07:37:53.476641,4.18,high,normal,1,delivered
D02607,P004,C049,33101,2026-03-14 09:07:00.531828,2026-03-14 09:44:00.531828,2026-03-14 10:01:16.762859,3.69,medium,normal,1,delivered
D02608,P006,C041,33139,2026-03-14 11:53:00.531828,2026-03-14 12:31:00.531828,2026-03-14 12:40:50.318534,1.55,low,urgent,0,delivered
D02609,P007,C023,33139,2026-03-14 11:49:00.531828,2026-03-14 12:19:00.531828,2026-03-14 12:22:36.218188,2.81,high,normal,0,delivered
D02610,P008,C036,33101,2026-03-14 11:54:00.531828,2026-03-14 12:24:00.531828,2026-03-14 12:32:17.187785,2.16,low,normal,1,delivered
D02611,P011,C049,33139,2026-03-14 08:37:00.531828,2026-03-14 09:15:00.531828,2026-03-14 09:10:24.035398,5.38,low,urgent,0,delivered
D02612,P007,C040,33139,2026-03-14 10:33:00.531828,2026-03-14 11:01:00.531828,2026-03-14 10:56:00.531828,0.71,high,urgent,0,delivered
D02613,P008,C034,33101,2026-03-14 07:04:00.531828,2026-03-14 07:32:00.531828,2026-03-14 07:28:13.007844,1.35,low,urgent,1,delivered
D02614,P004,C004,33101,2026-03-14 10:28:00.531828,2026-03-14 11:04:00.531828,2026-03-14 11:06:38.531330,1.51,high,urgent,1,delivered
D02615,P004,C024,33101,2026-03-14 08:40:00.531828,2026-03-14 09:12:00.531828,2026-03-14 09:26:26.245655,2.71,low,normal,1,delivered
D02616,P001,C004,33109,2026-03-14 09:50:00.531828,2026-03-14 10:19:00.531828,2026-03-14 10:30:18.035669,4.25,medium,urgent,1,delivered
D02617,P005,C034,33101,2026-03-14 10:03:00.531828,2026-03-14 10:42:00.531828,2026-03-14 10:51:56.797239,4.58,medium,urgent,1,delivered
D02618,P004,C040,33101,2026-03-14 11:44:00.531828,2026-03-14 12:27:00.531828,2026-03-14 12:22:00.531828,1.55,medium,urgent,0,delivered
D02619,P005,C012,33101,2026-03-14 09:32:00.531828,2026-03-14 10:08:00.531828,2026-03-14 10:29:23.821728,1.71,high,urgent,1,delivered
D02620,P004,C023,33101,2026-03-14 11:31:00.531828,2026-03-14 12:04:00.531828,2026-03-14 12:03:42.258100,5.24,medium,normal,0,delivered
D02621,P000,C024,33109,2026-03-14 06:16:00.531828,2026-03-14 07:01:00.531828,2026-03-14 06:56:00.531828,2.15,high,normal,1,delivered
D02622,P002,C039,33137,2026-03-14 11:48:00.531828,2026-03-14 12:31:00.531828,2026-03-14 12:26:00.531828,1.14,medium,normal,0,delivered
D02623,P000,C042,33109,2026-03-14 09:38:00.531828,2026-03-14 10:09:00.531828,2026-03-14 10:16:11.549143,3.97,low,normal,1,delivered
D02624,P010,C044,33109,2026-03-14 08:25:00.531828,2026-03-14 08:51:00.531828,2026-03-14 08:48:10.887119,3.78,high,normal,0,delivered
D02625,P006,C006,33139,2026-03-14 07:36:00.531828,2026-03-14 08:11:00.531828,2026-03-14 08:28:19.164391,5.22,medium,urgent,1,delivered
D02626,P005,C039,33101,2026-03-14 10:50:00.531828,2026-03-14 11:17:00.531828,2026-03-14 11:28:12.677547,4.69,high,urgent,1,delivered
D02627,P006,C030,33139,2026-03-14 07:10:00.531828,2026-03-14 07:44:00.531828,2026-03-14 07:49:15.631201,4.59,high,urgent,0,delivered
D02628,P006,C007,33139,2026-03-14 08:44:00.531828,2026-03-14 09:29:00.531828,2026-03-14 09:24:21.532741,1.17,medium,urgent,0,delivered
D02629,P003,C022,33109,2026-03-14 10:37:00.531828,2026-03-14 11:18:00.531828,2026-03-14 11:39:11.489113,0.95,low,urgent,0,delivered
D02630,P005,C011,33101,2026-03-14 09:43:00.531828,2026-03-14 10:08:00.531828,2026-03-14 10:03:00.531828,2.65,medium,urgent,0,delivered
D02631,P009,C007,33139,2026-03-14 11:48:00.531828,2026-03-14 12:14:00.531828,2026-03-14 12:09:00.531828,0.88,high,urgent,1,delivered
D02632,P002,C001,33137,2026-03-14 08:24:00.531828,2026-03-14 08:56:00.531828,2026-03-14 08:58:11.821662,4.55,medium,urgent,0,delivered
D02633,P006,C029,33139,2026-03-14 07:01:00.531828,2026-03-14 07:45:00.531828,2026-03-14 07:40:00.531828,0.9,medium,normal,0,delivered
D02634,P010,C008,33109,2026-03-14 09:50:00.531828,2026-03-14 10:26:00.531828,2026-03-14 10:34:26.995411,2.77,medium,normal,1,delivered
D02635,P000,C046,33109,2026-03-14 10:10:00.531828,2026-03-14 10:41:00.531828,2026-03-14 10:36:00.531828,5.31,low,urgent,1,delivered
D02636,P001,C029,33109,2026-03-14 10:16:00.531828,2026-03-14 10:53:00.531828,2026-03-14 10:48:00.531828,1.49,low,urgent,1,delivered
D02637,P008,C012,33101,2026-03-14 10:23:00.531828,2026-03-14 10:50:00.531828,2026-03-14 10:54:23.042367,2.75,high,urgent,0,delivered
D02638,P011,C022,33139,2026-03-14 07:58:00.531828,2026-03-14 08:33:00.531828,2026-03-14 08:35:53.275845,5.92,low,normal,1,delivered
D02639,P011,C020,33139,2026-03-14 07:53:00.531828,2026-03-14 08:31:00.531828,2026-03-14 08:30:53.810571,4.16,low,normal,0,delivered
D02640,P007,C046,33139,2026-03-14 11:49:00.531828,2026-03-14 12:16:00.531828,2026-03-14 12:11:00.531828,2.59,low,normal,1,delivered
D02641,P006,C039,33139,2026-03-14 12:05:00.531828,2026-03-14 12:44:00.531828,2026-03-14 12:43:08.766814,2.86,medium,normal,0,delivered
D02642,P007,C025,33139,2026-03-14 12:09:00.531828,2026-03-14 12:41:00.531828,2026-03-14 12:48:30.998298,4.41,high,urgent,1,delivered
D02643,P003,C002,33109,2026-03-14 07:43:00.531828,2026-03-14 08:27:00.531828,2026-03-14 08:22:00.531828,3.18,low,normal,0,delivered
D02644,P004,C012,33101,2026-03-14 11:12:00.531828,2026-03-14 11:43:00.531828,2026-03-14 11:49:15.312037,1.85,high,urgent,1,delivered
D02645,P007,C018,33139,2026-03-14 10:36:00.531828,2026-03-14 11:21:00.531828,2026-03-14 11:23:16.785155,0.58,high,urgent,0,delivered
D02646,P003,C042,33109,2026-03-14 10:44:00.531828,2026-03-14 11:24:00.531828,2026-03-14 11:19:00.531828,0.5,high,urgent,0,delivered
D02647,P011,C020,33139,2026-03-14 07:44:00.531828,2026-03-14 08:17:00.531828,2026-03-14 08:25:38.357778,4.2,low,normal,0,delivered
D02648,P011,C039,33139,2026-03-14 06:58:00.531828,2026-03-14 07:30:00.531828,2026-03-14 07:31:58.572348,4.46,high,urgent,0,delivered
D02649,P006,C020,33139,2026-03-14 07:02:00.531828,2026-03-14 07:32:00.531828,2026-03-14 07:34:09.776980,0.84,low,normal,0,delivered
D02650,P010,C047,33109,2026-03-14 08:19:00.531828,2026-03-14 08:44:00.531828,2026-03-14 08:56:00.111962,2.56,low,normal,0,delivered
D02651,P005,C013,33101,2026-03-14 06:59:00.531828,2026-03-14 07:42:00.531828,2026-03-14 07:37:00.531828,4.49,high,normal,1,delivered
D02652,P005,C012,33101,2026-03-14 11:30:00.531828,2026-03-14 12:15:00.531828,2026-03-14 12:16:52.083530,1.19,high,normal,1,delivered
D02653,P000,C012,33109,2026-03-14 06:40:00.531828,2026-03-14 07:06:00.531828,2026-03-14 07:01:00.531828,1.7,low,normal,1,delivered
D02654,P006,C008,33139,2026-03-14 08:15:00.531828,2026-03-14 08:52:00.531828,2026-03-14 08:52:12.581217,2.52,high,normal,0,delivered
D02655,P005,C004,33101,2026-03-14 11:16:00.531828,2026-03-14 11:55:00.531828,2026-03-14 11:50:00.531828,4.36,low,normal,1,delivered
D02656,P010,C001,33109,2026-03-14 12:08:00.531828,2026-03-14 12:41:00.531828,2026-03-14 12:36:00.531828,4.51,medium,normal,1,delivered
D02657,P005,C006,33101,2026-03-14 10:41:00.531828,2026-03-14 11:21:00.531828,2026-03-14 11:33:01.488518,3.45,high,normal,1,delivered
D02658,P009,C035,33139,2026-03-14 10:51:00.531828,2026-03-14 11:24:00.531828,2026-03-14 11:19:00.531828,2.53,low,urgent,0,delivered
D02659,P008,C012,33101,2026-03-14 09:37:00.531828,2026-03-14 10:16:00.531828,2026-03-14 10:18:51.886827,2.55,low,urgent,1,delivered
D02660,P002,C046,33137,2026-03-14 08:50:00.531828,2026-03-14 09:15:00.531828,2026-03-14 09:16:37.835667,2.53,medium,urgent,0,delivered
D02661,P007,C019,33139,2026-03-14 12:00:00.531828,2026-03-14 12:25:00.531828,2026-03-14 12:20:36.675240,0.77,high,normal,0,delivered
D02662,P010,C042,33109,2026-03-14 07:32:00.531828,2026-03-14 08:12:00.531828,2026-03-14 08:15:19.710047,2.04,medium,urgent,0,delivered
D02663,P002,C008,33137,2026-03-14 10:15:00.531828,2026-03-14 10:53:00.531828,2026-03-14 11:05:11.995911,3.94,low,urgent,0,delivered
D02664,P007,C012,33139,2026-03-14 11:41:00.531828,2026-03-14 12:08:00.531828,2026-03-14 12:06:45.828473,5.85,high,normal,0,delivered
D02665,P008,C028,33101,2026-03-14 09:44:00.531828,2026-03-14 10:16:00.531828,2026-03-14 10:23:07.724157,5.06,low,urgent,1,delivered
D02666,P003,C031,33109,2026-03-14 08:06:00.531828,2026-03-14 08:35:00.531828,2026-03-14 08:30:00.531828,3.24,medium,urgent,1,delivered
D02667,P010,C023,33109,2026-03-14 06:42:00.531828,2026-03-14 07:16:00.531828,2026-03-14 07:11:00.531828,4.14,medium,urgent,1,delivered
D02668,P011,C011,33139,2026-03-14 07:57:00.531828,2026-03-14 08:29:00.531828,2026-03-14 08:33:56.649368,2.31,high,urgent,0,delivered
D02669,P008,C037,33101,2026-03-14 09:39:00.531828,2026-03-14 10:11:00.531828,2026-03-14 10:27:38.603778,4.56,medium,urgent,1,delivered
D02670,P000,C025,33109,2026-03-14 09:34:00.531828,2026-03-14 10:11:00.531828,2026-03-14 10:06:00.531828,5.35,medium,urgent,0,delivered
D02671,P006,C018,33139,2026-03-14 06:11:00.531828,2026-03-14 06:46:00.531828,2026-03-14 06:47:00.534139,5.12,high,urgent,1,delivered
D02672,P005,C039,33101,2026-03-14 08:29:00.531828,2026-03-14 09:10:00.531828,2026-03-14 09:05:00.531828,2.46,low,normal,0,delivered
D02673,P011,C049,33139,2026-03-14 09:19:00.531828,2026-03-14 09:52:00.531828,2026-03-14 09:52:21.060965,1.71,low,normal,1,delivered
D02674,P011,C012,33139,2026-03-14 08:58:00.531828,2026-03-14 09:35:00.531828,2026-03-14 09:31:05.980152,5.52,medium,normal,0,delivered
D02675,P009,C045,33139,2026-03-14 09:09:00.531828,2026-03-14 09:42:00.531828,2026-03-14 09:48:31.323179,2.16,high,normal,1,delivered
D02676,P007,C008,33139,2026-03-14 07:47:00.531828,2026-03-14 08:13:00.531828,2026-03-14 08:08:00.531828,1.39,medium,normal,0,delivered
D02677,P007,C013,33139,2026-03-14 09:20:00.531828,2026-03-14 10:02:00.531828,2026-03-14 09:57:00.531828,0.66,medium,urgent,1,delivered
D02678,P007,C034,33139,2026-03-14 10:12:00.531828,2026-03-14 10:52:00.531828,2026-03-14 10:59:34.925793,4.26,high,normal,0,delivered
D02679,P001,C034,33109,2026-03-14 06:46:00.531828,2026-03-14 07:14:00.531828,2026-03-14 07:09:00.531828,5.13,high,urgent,0,delivered
D02680,P002,C012,33137,2026-03-14 11:12:00.531828,2026-03-14 11:45:00.531828,2026-03-14 11:51:50.215066,4.72,low,urgent,0,delivered
D02681,P010,C019,33109,2026-03-14 06:30:00.531828,2026-03-14 07:10:00.531828,2026-03-14 07:13:24.970559,1.6,high,normal,1,delivered
D02682,P001,C014,33109,2026-03-14 08:38:00.531828,2026-03-14 09:05:00.531828,2026-03-14 09:10:19.786885,1.89,low,normal,0,delivered
D02683,P007,C031,33139,2026-03-14 10:22:00.531828,2026-03-14 10:50:00.531828,2026-03-14 10:53:28.277566,3.9,low,urgent,0,delivered
D02684,P003,C007,33109,2026-03-14 10:07:00.531828,2026-03-14 10:36:00.531828,2026-03-14 10:31:00.531828,0.86,medium,normal,1,delivered
D02685,P011,C037,33139,2026-03-14 10:31:00.531828,2026-03-14 11:13:00.531828,2026-03-14 11:08:00.531828,5.88,low,urgent,1,delivered
D02686,P003,C014,33109,2026-03-14 12:08:00.531828,2026-03-14 12:42:00.531828,2026-03-14 12:37:00.531828,5.73,high,urgent,1,delivered
D02687,P011,C041,33139,2026-03-14 09:08:00.531828,2026-03-14 09:33:00.531828,2026-03-14 09:43:54.713211,2.51,high,urgent,1,delivered
D02688,P003,C047,33109,2026-03-14 07:13:00.531828,2026-03-14 07:50:00.531828,2026-03-14 07:45:00.531828,5.37,high,urgent,1,delivered
D02689,P004,C049,33101,2026-03-14 09:46:00.531828,2026-03-14 10:29:00.531828,2026-03-14 10:24:00.531828,0.89,high,urgent,0,delivered
D02690,P004,C048,33101,2026-03-14 09:05:00.531828,2026-03-14 09:50:00.531828,2026-03-14 09:45:00.531828,4.82,high,urgent,1,delivered
D02691,P006,C022,33139,2026-03-14 11:41:00.531828,2026-03-14 12:13:00.531828,2026-03-14 12:22:02.124713,4.36,medium,urgent,0,delivered
D02692,P011,C044,33139,2026-03-14 12:01:00.531828,2026-03-14 12:28:00.531828,2026-03-14 12:23:35.071103,3.85,low,normal,1,delivered
D02693,P002,C023,33137,2026-03-14 06:22:00.531828,2026-03-14 07:03:00.531828,2026-03-14 07:00:46.581267,2.75,low,urgent,0,delivered
D02694,P005,C040,33101,2026-03-14 07:29:00.531828,2026-03-14 08:03:00.531828,2026-03-14 08:13:52.764921,4.81,low,normal,1,delivered
D02695,P002,C019,33137,2026-03-14 07:03:00.531828,2026-03-14 07:32:00.531828,2026-03-14 07:36:24.364881,0.76,medium,normal,0,delivered
D02696,P002,C037,33137,2026-03-14 08:57:00.531828,2026-03-14 09:22:00.531828,2026-03-14 09:32:01.368856,5.42,medium,urgent,0,delivered
D02697,P001,C041,33109,2026-03-14 08:37:00.531828,2026-03-14 09:12:00.531828,2026-03-14 09:38:50.350799,2.51,low,normal,1,delivered
D02698,P009,C012,33139,2026-03-14 09:13:00.531828,2026-03-14 09:40:00.531828,2026-03-14 09:36:33.517217,2.98,medium,normal,1,delivered
D02699,P000,C042,33109,2026-03-14 11:02:00.531828,2026-03-14 11:38:00.531828,2026-03-14 11:33:00.531828,1.26,low,normal,1,delivered
D02700,P010,C017,33109,2026-03-14 07:04:00.531828,2026-03-14 07:35:00.531828,2026-03-14 07:44:10.014216,4.24,low,normal,0,delivered
